MODEL_ID,POPULATION_ID,OBSERVATION_ID,SCORE
eltm-pop-1,5,261,0.31007615
eltm-pop-1,5,262,0.10631182
eltm-pop-1,5,263,0.12698357
eltm-pop-1,5,264,0.31007615
eltm-pop-1,5,265,0.31007615
eltm-pop-1,5,266,0.12698357
eltm-pop-1,5,267,0.12698357
eltm-pop-1,5,268,0.12698357
eltm-pop-1,5,269,0.10631182
eltm-pop-1,5,270,0.31007615
eltm-pop-1,5,271,0.12698357
eltm-pop-1,5,272,0.12698357
eltm-pop-1,5,273,0.12178734
eltm-pop-1,5,274,0.16583808
eltm-pop-1,5,275,0.12698357
eltm-pop-1,5,276,0.31007615
eltm-pop-1,5,277,0.31007615
eltm-pop-1,5,278,0.12178734
eltm-pop-1,5,279,0.12178734
eltm-pop-1,5,280,0.10631182
eltm-pop-1,5,281,0.31007615
eltm-pop-1,5,282,0.12178734
eltm-pop-1,5,283,0.10631182
eltm-pop-1,5,284,0.12698357
eltm-pop-1,5,285,0.16583808
eltm-pop-1,5,286,0.12698357
eltm-pop-1,5,287,0.12698357
eltm-pop-1,5,288,0.31007615
eltm-pop-1,5,289,0.31007615
eltm-pop-1,5,290,0.12698357
eltm-pop-1,5,291,0.12178734
eltm-pop-1,5,292,0.12698357
eltm-pop-1,5,293,0.31007615
eltm-pop-1,5,294,0.16583808
eltm-pop-1,5,295,0.12698357
eltm-pop-1,5,296,0.008496791
eltm-pop-1,5,297,0.0
eltm-pop-1,5,298,0.12698357
eltm-pop-1,5,299,0.31007615
